Tahiti Completion Time (ms);Devastator Completion Time (ms);AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms);Matrix Width (elements);Matrix Height (elements);Branch count (per thread);Read accesses to global memory (per thread);Write accesses to global memory (per thread);Read accesses to local memory (per thread);Write accesses to local memory (per thread);Read accesses to constant memory (per thread);Arithmetic operations (per thread);Logic operations (per thread);Bitwise operations (per thread);Comparison operations (per thread);Pown operations (per thread);Sqrt operations (per thread);Hypot operations (per thread);Data size transf from host to device (bytes);Data size transf from device to host (bytes);Data size allocated locally (bytes);Global work size dim 1 (number of threads);Global work size dim 2 (number of threads);Global work size dim 3 (number of threads);Local work size dim 1 (number of threads);Local work size dim 2 (number of threads);Local work size dim 3 (number of threads);Kernel calls;Computation density;Memory access density
4,94;4,30;2,28;432;432;1;432;1;0;0;0;864;0;0;1;0;0;0;746496;1728;0;448;1;1;64;1;1;1;0,517;0,259
5,01;4,10;2,41;434;434;1;434;1;0;0;0;868;0;0;1;0;0;0;753424;1736;0;448;1;1;64;1;1;1;0,515;0,257
4,74;3,51;2,16;436;436;1;436;1;0;0;0;872;0;0;1;0;0;0;760384;1744;0;448;1;1;64;1;1;1;0,513;0,256
4,89;4,10;2,29;438;438;1;438;1;0;0;0;876;0;0;1;0;0;0;767376;1752;0;448;1;1;64;1;1;1;0,510;0,255
4,54;4,05;2,32;440;440;1;440;1;0;0;0;880;0;0;1;0;0;0;774400;1760;0;448;1;1;64;1;1;1;0,508;0,254
4,64;3,94;1,84;442;442;1;442;1;0;0;0;884;0;0;1;0;0;0;781456;1768;0;448;1;1;64;1;1;1;0,506;0,253
4,94;4,16;2,64;444;444;1;444;1;0;0;0;888;0;0;1;0;0;0;788544;1776;0;448;1;1;64;1;1;1;0,503;0,252
5,05;4,41;2,35;446;446;1;446;1;0;0;0;892;0;0;1;0;0;0;795664;1784;0;448;1;1;64;1;1;1;0,501;0,251
4,43;3,92;2,22;448;448;1;448;1;0;0;0;896;0;0;1;0;0;0;802816;1792;0;448;1;1;64;1;1;1;0,499;0,249
4,33;4,20;2,04;450;450;1;450;1;0;0;0;900;0;0;1;0;0;0;810000;1800;0;512;1;1;64;1;1;1;0,568;0,284
4,64;3,96;2,40;452;452;1;452;1;0;0;0;904;0;0;1;0;0;0;817216;1808;0;512;1;1;64;1;1;1;0,565;0,283
4,52;3,88;2,79;454;454;1;454;1;0;0;0;908;0;0;1;0;0;0;824464;1816;0;512;1;1;64;1;1;1;0,563;0,281
4,62;4,03;2,19;456;456;1;456;1;0;0;0;912;0;0;1;0;0;0;831744;1824;0;512;1;1;64;1;1;1;0,560;0,280
4,67;3,96;2,25;458;458;1;458;1;0;0;0;916;0;0;1;0;0;0;839056;1832;0;512;1;1;64;1;1;1;0,558;0,279
4,88;4,74;2,10;460;460;1;460;1;0;0;0;920;0;0;1;0;0;0;846400;1840;0;512;1;1;64;1;1;1;0,555;0,278
4,60;4,00;2,48;462;462;1;462;1;0;0;0;924;0;0;1;0;0;0;853776;1848;0;512;1;1;64;1;1;1;0,553;0,276
4,84;3,39;2,40;464;464;1;464;1;0;0;0;928;0;0;1;0;0;0;861184;1856;0;512;1;1;64;1;1;1;0,551;0,275
5,08;4,04;2,35;466;466;1;466;1;0;0;0;932;0;0;1;0;0;0;868624;1864;0;512;1;1;64;1;1;1;0,548;0,274
4,66;4,03;2,43;468;468;1;468;1;0;0;0;936;0;0;1;0;0;0;876096;1872;0;512;1;1;64;1;1;1;0,546;0,273
5,04;3,66;3,13;470;470;1;470;1;0;0;0;940;0;0;1;0;0;0;883600;1880;0;512;1;1;64;1;1;1;0,544;0,272
4,88;3,82;2,80;472;472;1;472;1;0;0;0;944;0;0;1;0;0;0;891136;1888;0;512;1;1;64;1;1;1;0,541;0,271
4,75;3,94;2,23;474;474;1;474;1;0;0;0;948;0;0;1;0;0;0;898704;1896;0;512;1;1;64;1;1;1;0,539;0,269
5,14;4,10;3,03;476;476;1;476;1;0;0;0;952;0;0;1;0;0;0;906304;1904;0;512;1;1;64;1;1;1;0,537;0,268
5,26;4,81;2,56;478;478;1;478;1;0;0;0;956;0;0;1;0;0;0;913936;1912;0;512;1;1;64;1;1;1;0,534;0,267
4,46;3,83;2,06;480;480;1;480;1;0;0;0;960;0;0;1;0;0;0;921600;1920;0;512;1;1;64;1;1;1;0,532;0,266
5,37;3,81;2,82;482;482;1;482;1;0;0;0;964;0;0;1;0;0;0;929296;1928;0;512;1;1;64;1;1;1;0,530;0,265
4,78;4,15;2,47;484;484;1;484;1;0;0;0;968;0;0;1;0;0;0;937024;1936;0;512;1;1;64;1;1;1;0,528;0,264
4,43;3,71;2,50;486;486;1;486;1;0;0;0;972;0;0;1;0;0;0;944784;1944;0;512;1;1;64;1;1;1;0,526;0,263
4,63;4,11;2,61;488;488;1;488;1;0;0;0;976;0;0;1;0;0;0;952576;1952;0;512;1;1;64;1;1;1;0,524;0,262
5,07;4,27;2,56;490;490;1;490;1;0;0;0;980;0;0;1;0;0;0;960400;1960;0;512;1;1;64;1;1;1;0,521;0,261
5,35;4,20;1,95;492;492;1;492;1;0;0;0;984;0;0;1;0;0;0;968256;1968;0;512;1;1;64;1;1;1;0,519;0,260
4,90;3,91;2,28;494;494;1;494;1;0;0;0;988;0;0;1;0;0;0;976144;1976;0;512;1;1;64;1;1;1;0,517;0,259
4,87;4,17;2,15;496;496;1;496;1;0;0;0;992;0;0;1;0;0;0;984064;1984;0;512;1;1;64;1;1;1;0,515;0,258
5,50;4,19;2,71;498;498;1;498;1;0;0;0;996;0;0;1;0;0;0;992016;1992;0;512;1;1;64;1;1;1;0,513;0,257
4,69;3,76;2,41;500;500;1;500;1;0;0;0;1000;0;0;1;0;0;0;1000000;2000;0;512;1;1;64;1;1;1;0,511;0,255
5,05;4,30;3,10;502;502;1;502;1;0;0;0;1004;0;0;1;0;0;0;1008016;2008;0;512;1;1;64;1;1;1;0,509;0,254
5,29;4,30;2,35;504;504;1;504;1;0;0;0;1008;0;0;1;0;0;0;1016064;2016;0;512;1;1;64;1;1;1;0,507;0,253
4,90;3,52;2,44;506;506;1;506;1;0;0;0;1012;0;0;1;0;0;0;1024144;2024;0;512;1;1;64;1;1;1;0,505;0,252
5,03;3,52;2,58;508;508;1;508;1;0;0;0;1016;0;0;1;0;0;0;1032256;2032;0;512;1;1;64;1;1;1;0,503;0,251
5,42;3,88;2,28;510;510;1;510;1;0;0;0;1020;0;0;1;0;0;0;1040400;2040;0;512;1;1;64;1;1;1;0,501;0,250
5,18;4,47;2,74;512;512;1;512;1;0;0;0;1024;0;0;1;0;0;0;1048576;2048;0;512;1;1;64;1;1;1;0,499;0,250
5,13;4,05;2,48;514;514;1;514;1;0;0;0;1028;0;0;1;0;0;0;1056784;2056;0;576;1;1;64;1;1;1;0,559;0,280
5,14;4,40;2,50;516;516;1;516;1;0;0;0;1032;0;0;1;0;0;0;1065024;2064;0;576;1;1;64;1;1;1;0,557;0,279
4,62;3,62;2,93;518;518;1;518;1;0;0;0;1036;0;0;1;0;0;0;1073296;2072;0;576;1;1;64;1;1;1;0,555;0,277
4,71;4,32;2,79;520;520;1;520;1;0;0;0;1040;0;0;1;0;0;0;1081600;2080;0;576;1;1;64;1;1;1;0,553;0,276
4,84;3,88;2,60;522;522;1;522;1;0;0;0;1044;0;0;1;0;0;0;1089936;2088;0;576;1;1;64;1;1;1;0,551;0,275
5,16;3,98;2,99;524;524;1;524;1;0;0;0;1048;0;0;1;0;0;0;1098304;2096;0;576;1;1;64;1;1;1;0,549;0,274
4,93;4,16;2,55;526;526;1;526;1;0;0;0;1052;0;0;1;0;0;0;1106704;2104;0;576;1;1;64;1;1;1;0,546;0,273
4,64;4,53;2,40;528;528;1;528;1;0;0;0;1056;0;0;1;0;0;0;1115136;2112;0;576;1;1;64;1;1;1;0,544;0,272
4,98;4,08;2,45;530;530;1;530;1;0;0;0;1060;0;0;1;0;0;0;1123600;2120;0;576;1;1;64;1;1;1;0,542;0,271
4,80;4,08;2,29;532;532;1;532;1;0;0;0;1064;0;0;1;0;0;0;1132096;2128;0;576;1;1;64;1;1;1;0,540;0,270
4,93;4,09;2,89;534;534;1;534;1;0;0;0;1068;0;0;1;0;0;0;1140624;2136;0;576;1;1;64;1;1;1;0,538;0,269
5,16;3,71;2,34;536;536;1;536;1;0;0;0;1072;0;0;1;0;0;0;1149184;2144;0;576;1;1;64;1;1;1;0,536;0,268
4,88;3,98;2,51;538;538;1;538;1;0;0;0;1076;0;0;1;0;0;0;1157776;2152;0;576;1;1;64;1;1;1;0,534;0,267
5,02;3,54;2,93;540;540;1;540;1;0;0;0;1080;0;0;1;0;0;0;1166400;2160;0;576;1;1;64;1;1;1;0,532;0,266
5,26;4,18;3,20;542;542;1;542;1;0;0;0;1084;0;0;1;0;0;0;1175056;2168;0;576;1;1;64;1;1;1;0,530;0,265
4,78;4,13;2,51;544;544;1;544;1;0;0;0;1088;0;0;1;0;0;0;1183744;2176;0;576;1;1;64;1;1;1;0,528;0,264
4,95;4,02;3,09;546;546;1;546;1;0;0;0;1092;0;0;1;0;0;0;1192464;2184;0;576;1;1;64;1;1;1;0,527;0,263
5,33;3,81;2,55;548;548;1;548;1;0;0;0;1096;0;0;1;0;0;0;1201216;2192;0;576;1;1;64;1;1;1;0,525;0,262
5,26;4,19;3,47;550;550;1;550;1;0;0;0;1100;0;0;1;0;0;0;1210000;2200;0;576;1;1;64;1;1;1;0,523;0,261
5,50;4,06;2,39;552;552;1;552;1;0;0;0;1104;0;0;1;0;0;0;1218816;2208;0;576;1;1;64;1;1;1;0,521;0,260
5,26;4,41;2,80;554;554;1;554;1;0;0;0;1108;0;0;1;0;0;0;1227664;2216;0;576;1;1;64;1;1;1;0,519;0,259
4,87;4,71;2,93;556;556;1;556;1;0;0;0;1112;0;0;1;0;0;0;1236544;2224;0;576;1;1;64;1;1;1;0,517;0,259
5,00;4,31;2,49;558;558;1;558;1;0;0;0;1116;0;0;1;0;0;0;1245456;2232;0;576;1;1;64;1;1;1;0,515;0,258
5,07;3,94;2,87;560;560;1;560;1;0;0;0;1120;0;0;1;0;0;0;1254400;2240;0;576;1;1;64;1;1;1;0,513;0,257
5,13;4,17;3,27;562;562;1;562;1;0;0;0;1124;0;0;1;0;0;0;1263376;2248;0;576;1;1;64;1;1;1;0,512;0,256
4,92;4,59;2,92;564;564;1;564;1;0;0;0;1128;0;0;1;0;0;0;1272384;2256;0;576;1;1;64;1;1;1;0,510;0,255
5,43;3,69;2,44;566;566;1;566;1;0;0;0;1132;0;0;1;0;0;0;1281424;2264;0;576;1;1;64;1;1;1;0,508;0,254
4,99;4,54;3,00;568;568;1;568;1;0;0;0;1136;0;0;1;0;0;0;1290496;2272;0;576;1;1;64;1;1;1;0,506;0,253
4,84;4,16;2,83;570;570;1;570;1;0;0;0;1140;0;0;1;0;0;0;1299600;2280;0;576;1;1;64;1;1;1;0,504;0,252
5,05;3,64;2,67;572;572;1;572;1;0;0;0;1144;0;0;1;0;0;0;1308736;2288;0;576;1;1;64;1;1;1;0,503;0,251
5,00;4,40;3,12;574;574;1;574;1;0;0;0;1148;0;0;1;0;0;0;1317904;2296;0;576;1;1;64;1;1;1;0,501;0,250
4,63;4,15;2,48;576;576;1;576;1;0;0;0;1152;0;0;1;0;0;0;1327104;2304;0;576;1;1;64;1;1;1;0,499;0,250
5,49;4,46;2,69;578;578;1;578;1;0;0;0;1156;0;0;1;0;0;0;1336336;2312;0;640;1;1;64;1;1;1;0,553;0,276
5,37;4,31;2,26;580;580;1;580;1;0;0;0;1160;0;0;1;0;0;0;1345600;2320;0;640;1;1;64;1;1;1;0,551;0,275
5,52;4,26;3,29;582;582;1;582;1;0;0;0;1164;0;0;1;0;0;0;1354896;2328;0;640;1;1;64;1;1;1;0,549;0,274
5,08;4,24;2,63;584;584;1;584;1;0;0;0;1168;0;0;1;0;0;0;1364224;2336;0;640;1;1;64;1;1;1;0,547;0,274
5,11;4,13;2,37;586;586;1;586;1;0;0;0;1172;0;0;1;0;0;0;1373584;2344;0;640;1;1;64;1;1;1;0,545;0,273
4,94;4,29;2,97;588;588;1;588;1;0;0;0;1176;0;0;1;0;0;0;1382976;2352;0;640;1;1;64;1;1;1;0,543;0,272
5,61;4,37;2,90;590;590;1;590;1;0;0;0;1180;0;0;1;0;0;0;1392400;2360;0;640;1;1;64;1;1;1;0,541;0,271
5,15;4,13;2,73;592;592;1;592;1;0;0;0;1184;0;0;1;0;0;0;1401856;2368;0;640;1;1;64;1;1;1;0,540;0,270
5,16;4,45;3,18;594;594;1;594;1;0;0;0;1188;0;0;1;0;0;0;1411344;2376;0;640;1;1;64;1;1;1;0,538;0,269
5,28;4,50;3,13;596;596;1;596;1;0;0;0;1192;0;0;1;0;0;0;1420864;2384;0;640;1;1;64;1;1;1;0,536;0,268
4,90;3,94;2,84;598;598;1;598;1;0;0;0;1196;0;0;1;0;0;0;1430416;2392;0;640;1;1;64;1;1;1;0,534;0,267
5,02;4,32;3,03;600;600;1;600;1;0;0;0;1200;0;0;1;0;0;0;1440000;2400;0;640;1;1;64;1;1;1;0,532;0,266
5,36;3,98;3,12;602;602;1;602;1;0;0;0;1204;0;0;1;0;0;0;1449616;2408;0;640;1;1;64;1;1;1;0,531;0,265
5,49;3,75;2,79;604;604;1;604;1;0;0;0;1208;0;0;1;0;0;0;1459264;2416;0;640;1;1;64;1;1;1;0,529;0,264
4,90;3,86;2,85;606;606;1;606;1;0;0;0;1212;0;0;1;0;0;0;1468944;2424;0;640;1;1;64;1;1;1;0,527;0,264
4,99;4,23;2,47;608;608;1;608;1;0;0;0;1216;0;0;1;0;0;0;1478656;2432;0;640;1;1;64;1;1;1;0,525;0,263
5,15;4,68;2,87;610;610;1;610;1;0;0;0;1220;0;0;1;0;0;0;1488400;2440;0;640;1;1;64;1;1;1;0,524;0,262
5,16;4,54;2,93;612;612;1;612;1;0;0;0;1224;0;0;1;0;0;0;1498176;2448;0;640;1;1;64;1;1;1;0,522;0,261
4,89;4,39;2,95;614;614;1;614;1;0;0;0;1228;0;0;1;0;0;0;1507984;2456;0;640;1;1;64;1;1;1;0,520;0,260
5,34;4,38;3,19;616;616;1;616;1;0;0;0;1232;0;0;1;0;0;0;1517824;2464;0;640;1;1;64;1;1;1;0,519;0,259
5,42;4,38;2,71;618;618;1;618;1;0;0;0;1236;0;0;1;0;0;0;1527696;2472;0;640;1;1;64;1;1;1;0,517;0,258
5,11;4,13;3,15;620;620;1;620;1;0;0;0;1240;0;0;1;0;0;0;1537600;2480;0;640;1;1;64;1;1;1;0,515;0,258
5,08;4,25;3,56;622;622;1;622;1;0;0;0;1244;0;0;1;0;0;0;1547536;2488;0;640;1;1;64;1;1;1;0,514;0,257
5,72;4,20;3,02;624;624;1;624;1;0;0;0;1248;0;0;1;0;0;0;1557504;2496;0;640;1;1;64;1;1;1;0,512;0,256
5,50;4,12;2,76;626;626;1;626;1;0;0;0;1252;0;0;1;0;0;0;1567504;2504;0;640;1;1;64;1;1;1;0,510;0,255
5,49;4,37;2,53;628;628;1;628;1;0;0;0;1256;0;0;1;0;0;0;1577536;2512;0;640;1;1;64;1;1;1;0,509;0,254
5,32;4,45;3,28;630;630;1;630;1;0;0;0;1260;0;0;1;0;0;0;1587600;2520;0;640;1;1;64;1;1;1;0,507;0,254
5,32;4,14;2,48;632;632;1;632;1;0;0;0;1264;0;0;1;0;0;0;1597696;2528;0;640;1;1;64;1;1;1;0,506;0,253
5,19;4,06;2,88;634;634;1;634;1;0;0;0;1268;0;0;1;0;0;0;1607824;2536;0;640;1;1;64;1;1;1;0,504;0,252
5,48;3,92;2,87;636;636;1;636;1;0;0;0;1272;0;0;1;0;0;0;1617984;2544;0;640;1;1;64;1;1;1;0,502;0,251
5,24;4,69;3,06;638;638;1;638;1;0;0;0;1276;0;0;1;0;0;0;1628176;2552;0;640;1;1;64;1;1;1;0,501;0,250
5,30;4,55;3,44;640;640;1;640;1;0;0;0;1280;0;0;1;0;0;0;1638400;2560;0;640;1;1;64;1;1;1;0,499;0,250
5,17;4,15;2,78;642;642;1;642;1;0;0;0;1284;0;0;1;0;0;0;1648656;2568;0;704;1;1;64;1;1;1;0,547;0,274
5,40;4,24;2,72;644;644;1;644;1;0;0;0;1288;0;0;1;0;0;0;1658944;2576;0;704;1;1;64;1;1;1;0,546;0,273
5,23;4,32;2,86;646;646;1;646;1;0;0;0;1292;0;0;1;0;0;0;1669264;2584;0;704;1;1;64;1;1;1;0,544;0,272
5,39;4,18;3,47;648;648;1;648;1;0;0;0;1296;0;0;1;0;0;0;1679616;2592;0;704;1;1;64;1;1;1;0,542;0,271
5,00;3,92;2,99;650;650;1;650;1;0;0;0;1300;0;0;1;0;0;0;1690000;2600;0;704;1;1;64;1;1;1;0,541;0,270
5,24;4,77;3,13;652;652;1;652;1;0;0;0;1304;0;0;1;0;0;0;1700416;2608;0;704;1;1;64;1;1;1;0,539;0,270
5,63;4,17;2,82;654;654;1;654;1;0;0;0;1308;0;0;1;0;0;0;1710864;2616;0;704;1;1;64;1;1;1;0,537;0,269
4,91;4,28;2,39;656;656;1;656;1;0;0;0;1312;0;0;1;0;0;0;1721344;2624;0;704;1;1;64;1;1;1;0,536;0,268
5,85;4,33;3,09;658;658;1;658;1;0;0;0;1316;0;0;1;0;0;0;1731856;2632;0;704;1;1;64;1;1;1;0,534;0,267
5,55;4,16;2,95;660;660;1;660;1;0;0;0;1320;0;0;1;0;0;0;1742400;2640;0;704;1;1;64;1;1;1;0,533;0,266
5,34;4,43;2,89;662;662;1;662;1;0;0;0;1324;0;0;1;0;0;0;1752976;2648;0;704;1;1;64;1;1;1;0,531;0,265
5,83;4,48;3,50;664;664;1;664;1;0;0;0;1328;0;0;1;0;0;0;1763584;2656;0;704;1;1;64;1;1;1;0,529;0,265
5,65;4,53;3,03;666;666;1;666;1;0;0;0;1332;0;0;1;0;0;0;1774224;2664;0;704;1;1;64;1;1;1;0,528;0,264
5,41;4,35;2,79;668;668;1;668;1;0;0;0;1336;0;0;1;0;0;0;1784896;2672;0;704;1;1;64;1;1;1;0,526;0,263
5,46;4,41;2,95;670;670;1;670;1;0;0;0;1340;0;0;1;0;0;0;1795600;2680;0;704;1;1;64;1;1;1;0,525;0,262
5,59;4,44;2,47;672;672;1;672;1;0;0;0;1344;0;0;1;0;0;0;1806336;2688;0;704;1;1;64;1;1;1;0,523;0,262
5,59;4,13;3,21;674;674;1;674;1;0;0;0;1348;0;0;1;0;0;0;1817104;2696;0;704;1;1;64;1;1;1;0,521;0,261
5,41;4,31;2,54;676;676;1;676;1;0;0;0;1352;0;0;1;0;0;0;1827904;2704;0;704;1;1;64;1;1;1;0,520;0,260
5,76;4,53;2,83;678;678;1;678;1;0;0;0;1356;0;0;1;0;0;0;1838736;2712;0;704;1;1;64;1;1;1;0,518;0,259
5,28;4,27;2,55;680;680;1;680;1;0;0;0;1360;0;0;1;0;0;0;1849600;2720;0;704;1;1;64;1;1;1;0,517;0,258
5,72;4,81;3,15;682;682;1;682;1;0;0;0;1364;0;0;1;0;0;0;1860496;2728;0;704;1;1;64;1;1;1;0,515;0,258
5,41;4,58;2,45;684;684;1;684;1;0;0;0;1368;0;0;1;0;0;0;1871424;2736;0;704;1;1;64;1;1;1;0,514;0,257
5,90;4,50;3,37;686;686;1;686;1;0;0;0;1372;0;0;1;0;0;0;1882384;2744;0;704;1;1;64;1;1;1;0,512;0,256
5,20;4,55;2,54;688;688;1;688;1;0;0;0;1376;0;0;1;0;0;0;1893376;2752;0;704;1;1;64;1;1;1;0,511;0,255
5,59;4,27;2,97;690;690;1;690;1;0;0;0;1380;0;0;1;0;0;0;1904400;2760;0;704;1;1;64;1;1;1;0,509;0,255
5,32;4,24;2,97;692;692;1;692;1;0;0;0;1384;0;0;1;0;0;0;1915456;2768;0;704;1;1;64;1;1;1;0,508;0,254
5,65;4,96;3,49;694;694;1;694;1;0;0;0;1388;0;0;1;0;0;0;1926544;2776;0;704;1;1;64;1;1;1;0,506;0,253
5,94;4,63;2,51;696;696;1;696;1;0;0;0;1392;0;0;1;0;0;0;1937664;2784;0;704;1;1;64;1;1;1;0,505;0,253
6,11;4,18;2,99;698;698;1;698;1;0;0;0;1396;0;0;1;0;0;0;1948816;2792;0;704;1;1;64;1;1;1;0,504;0,252
5,36;4,84;3,17;700;700;1;700;1;0;0;0;1400;0;0;1;0;0;0;1960000;2800;0;704;1;1;64;1;1;1;0,502;0,251
6,04;4,46;3,37;702;702;1;702;1;0;0;0;1404;0;0;1;0;0;0;1971216;2808;0;704;1;1;64;1;1;1;0,501;0,250
5,48;4,49;2,58;704;704;1;704;1;0;0;0;1408;0;0;1;0;0;0;1982464;2816;0;704;1;1;64;1;1;1;0,499;0,250
5,65;4,49;3,48;706;706;1;706;1;0;0;0;1412;0;0;1;0;0;0;1993744;2824;0;768;1;1;64;1;1;1;0,543;0,272
5,65;4,31;3,12;708;708;1;708;1;0;0;0;1416;0;0;1;0;0;0;2005056;2832;0;768;1;1;64;1;1;1;0,542;0,271
5,95;4,20;3,28;710;710;1;710;1;0;0;0;1420;0;0;1;0;0;0;2016400;2840;0;768;1;1;64;1;1;1;0,540;0,270
5,42;4,17;2,86;712;712;1;712;1;0;0;0;1424;0;0;1;0;0;0;2027776;2848;0;768;1;1;64;1;1;1;0,539;0,269
5,75;4,78;3,11;714;714;1;714;1;0;0;0;1428;0;0;1;0;0;0;2039184;2856;0;768;1;1;64;1;1;1;0,537;0,269
5,56;4,53;3,28;716;716;1;716;1;0;0;0;1432;0;0;1;0;0;0;2050624;2864;0;768;1;1;64;1;1;1;0,536;0,268
6,03;4,76;3,76;718;718;1;718;1;0;0;0;1436;0;0;1;0;0;0;2062096;2872;0;768;1;1;64;1;1;1;0,534;0,267
5,40;4,05;2,86;720;720;1;720;1;0;0;0;1440;0;0;1;0;0;0;2073600;2880;0;768;1;1;64;1;1;1;0,533;0,266
5,71;4,50;3,70;722;722;1;722;1;0;0;0;1444;0;0;1;0;0;0;2085136;2888;0;768;1;1;64;1;1;1;0,531;0,266
5,79;4,23;3,16;724;724;1;724;1;0;0;0;1448;0;0;1;0;0;0;2096704;2896;0;768;1;1;64;1;1;1;0,530;0,265
5,59;4,35;3,22;726;726;1;726;1;0;0;0;1452;0;0;1;0;0;0;2108304;2904;0;768;1;1;64;1;1;1;0,528;0,264
5,43;4,36;2,80;728;728;1;728;1;0;0;0;1456;0;0;1;0;0;0;2119936;2912;0;768;1;1;64;1;1;1;0,527;0,263
6,04;4,82;2,75;730;730;1;730;1;0;0;0;1460;0;0;1;0;0;0;2131600;2920;0;768;1;1;64;1;1;1;0,525;0,263
5,70;4,46;3,31;732;732;1;732;1;0;0;0;1464;0;0;1;0;0;0;2143296;2928;0;768;1;1;64;1;1;1;0,524;0,262
5,52;5,07;3,80;734;734;1;734;1;0;0;0;1468;0;0;1;0;0;0;2155024;2936;0;768;1;1;64;1;1;1;0,522;0,261
5,59;4,45;3,13;736;736;1;736;1;0;0;0;1472;0;0;1;0;0;0;2166784;2944;0;768;1;1;64;1;1;1;0,521;0,261
6,40;4,55;3,55;738;738;1;738;1;0;0;0;1476;0;0;1;0;0;0;2178576;2952;0;768;1;1;64;1;1;1;0,520;0,260
5,70;5,10;2,95;740;740;1;740;1;0;0;0;1480;0;0;1;0;0;0;2190400;2960;0;768;1;1;64;1;1;1;0,518;0,259
6,20;4,85;3,99;742;742;1;742;1;0;0;0;1484;0;0;1;0;0;0;2202256;2968;0;768;1;1;64;1;1;1;0,517;0,258
5,25;4,44;3,71;744;744;1;744;1;0;0;0;1488;0;0;1;0;0;0;2214144;2976;0;768;1;1;64;1;1;1;0,515;0,258
5,86;5,16;3,69;746;746;1;746;1;0;0;0;1492;0;0;1;0;0;0;2226064;2984;0;768;1;1;64;1;1;1;0,514;0,257
5,67;4,76;3,47;748;748;1;748;1;0;0;0;1496;0;0;1;0;0;0;2238016;2992;0;768;1;1;64;1;1;1;0,513;0,256
5,88;4,93;4,40;750;750;1;750;1;0;0;0;1500;0;0;1;0;0;0;2250000;3000;0;768;1;1;64;1;1;1;0,511;0,256
6,10;4,13;3,43;752;752;1;752;1;0;0;0;1504;0;0;1;0;0;0;2262016;3008;0;768;1;1;64;1;1;1;0,510;0,255
6,33;4,90;3,76;754;754;1;754;1;0;0;0;1508;0;0;1;0;0;0;2274064;3016;0;768;1;1;64;1;1;1;0,509;0,254
5,58;4,81;3,44;756;756;1;756;1;0;0;0;1512;0;0;1;0;0;0;2286144;3024;0;768;1;1;64;1;1;1;0,507;0,254
5,98;4,70;3,70;758;758;1;758;1;0;0;0;1516;0;0;1;0;0;0;2298256;3032;0;768;1;1;64;1;1;1;0,506;0,253
5,53;4,45;3,47;760;760;1;760;1;0;0;0;1520;0;0;1;0;0;0;2310400;3040;0;768;1;1;64;1;1;1;0,505;0,252
5,50;4,68;3,63;762;762;1;762;1;0;0;0;1524;0;0;1;0;0;0;2322576;3048;0;768;1;1;64;1;1;1;0,503;0,252
5,68;4,19;3,57;764;764;1;764;1;0;0;0;1528;0;0;1;0;0;0;2334784;3056;0;768;1;1;64;1;1;1;0,502;0,251
5,81;4,86;3,16;766;766;1;766;1;0;0;0;1532;0;0;1;0;0;0;2347024;3064;0;768;1;1;64;1;1;1;0,501;0,250
5,98;4,55;2,96;768;768;1;768;1;0;0;0;1536;0;0;1;0;0;0;2359296;3072;0;768;1;1;64;1;1;1;0,499;0,250
6,12;4,97;3,27;770;770;1;770;1;0;0;0;1540;0;0;1;0;0;0;2371600;3080;0;832;1;1;64;1;1;1;0,540;0,270
5,87;4,35;3,60;772;772;1;772;1;0;0;0;1544;0;0;1;0;0;0;2383936;3088;0;832;1;1;64;1;1;1;0,538;0,269
5,55;5,01;3,10;774;774;1;774;1;0;0;0;1548;0;0;1;0;0;0;2396304;3096;0;832;1;1;64;1;1;1;0,537;0,268
5,86;4,71;3,18;776;776;1;776;1;0;0;0;1552;0;0;1;0;0;0;2408704;3104;0;832;1;1;64;1;1;1;0,535;0,268
5,45;4,88;3,38;778;778;1;778;1;0;0;0;1556;0;0;1;0;0;0;2421136;3112;0;832;1;1;64;1;1;1;0,534;0,267
6,00;4,62;3,16;780;780;1;780;1;0;0;0;1560;0;0;1;0;0;0;2433600;3120;0;832;1;1;64;1;1;1;0,533;0,266
5,79;4,77;4,18;782;782;1;782;1;0;0;0;1564;0;0;1;0;0;0;2446096;3128;0;832;1;1;64;1;1;1;0,531;0,266
6,02;4,84;3,38;784;784;1;784;1;0;0;0;1568;0;0;1;0;0;0;2458624;3136;0;832;1;1;64;1;1;1;0,530;0,265
5,85;5,07;3,57;786;786;1;786;1;0;0;0;1572;0;0;1;0;0;0;2471184;3144;0;832;1;1;64;1;1;1;0,529;0,264
6,24;4,91;3,37;788;788;1;788;1;0;0;0;1576;0;0;1;0;0;0;2483776;3152;0;832;1;1;64;1;1;1;0,527;0,264
6,46;4,72;3,55;790;790;1;790;1;0;0;0;1580;0;0;1;0;0;0;2496400;3160;0;832;1;1;64;1;1;1;0,526;0,263
5,19;4,27;3,40;792;792;1;792;1;0;0;0;1584;0;0;1;0;0;0;2509056;3168;0;832;1;1;64;1;1;1;0,525;0,262
5,83;5,08;3,73;794;794;1;794;1;0;0;0;1588;0;0;1;0;0;0;2521744;3176;0;832;1;1;64;1;1;1;0,523;0,262
6,10;4,00;3,53;796;796;1;796;1;0;0;0;1592;0;0;1;0;0;0;2534464;3184;0;832;1;1;64;1;1;1;0,522;0,261
5,50;4,71;3,64;798;798;1;798;1;0;0;0;1596;0;0;1;0;0;0;2547216;3192;0;832;1;1;64;1;1;1;0,521;0,260
