Training sample index,Branch count,Read accesses to global memory (per thread),Write accesses to global memory (per thread),Read accesses to local memory (per thread),Write accesses to local memory (per thread),Read accesses to constant memory (per thread),Arithmetic operations (per thread),Logic operations (per thread),Bitwise operations (per thread),Comparison operations (per thread),Pown operations (per thread),Sqrt operations (per thread),Hypot operations (per thread),Data size transf from host to device (bytes),Data size transf from device to host (bytes),Data size allocated locally (bytes),Global work size dim 1 (number of threads),Global work size dim 2 (number of threads),Global work size dim 3 (number of threads),Local work size dim 1 (number of threads),Local work size dim 2 (number of threads),Local work size dim 3 (number of threads),Loop iterations,Intra cache usage global,Inter cache usage global,Intra collision global,Intra cohaleshing global,Intra cache usage local,Intra collision local,Intra cohaleshing local,Cache Misses,Tahiti Completion Time (ms),Devastator Completion Time (ms),AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms),cache misses manuali,least set bit,Tahiti Compute units,Devastator compute units,Tahiti job count,Devastator job count,Num groups
0,0,2,1,0,0,0,1,0,0,0,0,0,0,2097152,1048576,0,262144,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,3.33,3.28,2.36,32768,262144,32,6,64,342,2048
0,0,2,1,0,0,0,1,0,0,0,0,0,0,4194304,2097152,0,524288,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,4.18,4.19,4.35,65536,524288,32,6,128,683,4096
0,0,2,1,0,0,0,1,0,0,0,0,0,0,6291456,3145728,0,786432,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,4.96,5.26,4.56,98304,262144,32,6,192,1024,6144
0,0,2,1,0,0,0,1,0,0,0,0,0,0,8388608,4194304,0,1048576,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,6.05,6.31,5.23,131072,1048576,32,6,256,1366,8192
0,0,2,1,0,0,0,1,0,0,0,0,0,0,10485760,5242880,0,1310720,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,6.90,7.02,6.53,163840,262144,32,6,320,1707,10240
0,0,2,1,0,0,0,1,0,0,0,0,0,0,12582912,6291456,0,1572864,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,7.85,8.01,6.96,196608,524288,32,6,384,2048,12288
0,0,2,1,0,0,0,1,0,0,0,0,0,0,14680064,7340032,0,1835008,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,8.96,8.74,8.14,229376,262144,32,6,448,2390,14336
0,0,2,1,0,0,0,1,0,0,0,0,0,0,16777216,8388608,0,2097152,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,9.80,9.97,9.36,262144,2097152,32,6,512,2731,16384
0,0,2,1,0,0,0,1,0,0,0,0,0,0,18874368,9437184,0,2359296,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,10.68,10.45,9.87,294912,262144,32,6,576,3072,18432
0,0,2,1,0,0,0,1,0,0,0,0,0,0,20971520,10485760,0,2621440,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,11.67,11.59,11.10,327680,524288,32,6,640,3414,20480
0,0,2,1,0,0,0,1,0,0,0,0,0,0,23068672,11534336,0,2883584,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,12.59,12.37,12.78,360448,262144,32,6,704,3755,22528
0,0,2,1,0,0,0,1,0,0,0,0,0,0,25165824,12582912,0,3145728,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,13.73,13.22,13.20,393216,1048576,32,6,768,4096,24576
0,0,2,1,0,0,0,1,0,0,0,0,0,0,27262976,13631488,0,3407872,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,14.29,14.09,14.28,425984,262144,32,6,832,4438,26624
0,0,2,1,0,0,0,1,0,0,0,0,0,0,29360128,14680064,0,3670016,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,15.23,15.07,15.18,458752,524288,32,6,896,4779,28672
0,0,2,1,0,0,0,1,0,0,0,0,0,0,31457280,15728640,0,3932160,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,16.06,15.76,17.28,491520,262144,32,6,960,5120,30720
0,0,2,1,0,0,0,1,0,0,0,0,0,0,33554432,16777216,0,4194304,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,16.82,16.36,17.00,524288,4194304,32,6,1024,5462,32768
0,0,2,1,0,0,0,1,0,0,0,0,0,0,35651584,17825792,0,4456448,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,17.65,17.35,18.68,557056,262144,32,6,1088,5803,34816
0,0,2,1,0,0,0,1,0,0,0,0,0,0,37748736,18874368,0,4718592,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,18.96,18.49,18.92,589824,524288,32,6,1152,6144,36864
0,0,2,1,0,0,0,1,0,0,0,0,0,0,39845888,19922944,0,4980736,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,19.48,19.37,20.06,622592,262144,32,6,1216,6486,38912
0,0,2,1,0,0,0,1,0,0,0,0,0,0,41943040,20971520,0,5242880,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,20.69,20.26,20.28,655360,1048576,32,6,1280,6827,40960
0,0,2,1,0,0,0,1,0,0,0,0,0,0,44040192,22020096,0,5505024,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,21.50,21.01,22.15,688128,262144,32,6,1344,7168,43008
0,0,2,1,0,0,0,1,0,0,0,0,0,0,46137344,23068672,0,5767168,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,23.39,22.88,22.82,720896,524288,32,6,1408,7510,45056
0,0,2,1,0,0,0,1,0,0,0,0,0,0,48234496,24117248,0,6029312,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,23.93,23.52,23.87,753664,262144,32,6,1472,7851,47104
0,0,2,1,0,0,0,1,0,0,0,0,0,0,50331648,25165824,0,6291456,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,24.94,24.93,24.94,786432,2097152,32,6,1536,8192,49152
0,0,2,1,0,0,0,1,0,0,0,0,0,0,52428800,26214400,0,6553600,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,26.31,25.86,25.82,819200,262144,32,6,1600,8534,51200
0,0,2,1,0,0,0,1,0,0,0,0,0,0,54525952,27262976,0,6815744,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,27.28,26.71,27.18,851968,524288,32,6,1664,8875,53248
0,0,2,1,0,0,0,1,0,0,0,0,0,0,56623104,28311552,0,7077888,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,28.53,27.24,29.36,884736,262144,32,6,1728,9216,55296
0,0,2,1,0,0,0,1,0,0,0,0,0,0,58720256,29360128,0,7340032,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,29.45,28.83,28.89,917504,1048576,32,6,1792,9558,57344
0,0,2,1,0,0,0,1,0,0,0,0,0,0,60817408,30408704,0,7602176,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,30.28,29.81,30.15,950272,262144,32,6,1856,9899,59392
0,0,2,1,0,0,0,1,0,0,0,0,0,0,62914560,31457280,0,7864320,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,30.94,30.29,31.14,983040,524288,32,6,1920,10240,61440
0,0,2,1,0,0,0,1,0,0,0,0,0,0,65011712,32505856,0,8126464,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,31.47,30.85,31.74,1015808,262144,32,6,1984,10582,63488
0,0,2,1,0,0,0,1,0,0,0,0,0,0,67108864,33554432,0,8388608,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,34.21,33.21,33.53,1048576,8388608,32,6,2048,10923,65536
0,0,2,1,0,0,0,1,0,0,0,0,0,0,69206016,34603008,0,8650752,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,35.50,33.93,34.43,1081344,262144,32,6,2112,11264,67584
0,0,2,1,0,0,0,1,0,0,0,0,0,0,71303168,35651584,0,8912896,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,36.19,32.65,33.25,1114112,524288,32,6,2176,11606,69632
0,0,2,1,0,0,0,1,0,0,0,0,0,0,73400320,36700160,0,9175040,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,35.37,33.76,36.04,1146880,262144,32,6,2240,11947,71680
0,0,2,1,0,0,0,1,0,0,0,0,0,0,75497472,37748736,0,9437184,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,36.41,34.59,34.88,1179648,1048576,32,6,2304,12288,73728
0,0,2,1,0,0,0,1,0,0,0,0,0,0,77594624,38797312,0,9699328,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,37.46,35.68,36.06,1212416,262144,32,6,2368,12630,75776
0,0,2,1,0,0,0,1,0,0,0,0,0,0,79691776,39845888,0,9961472,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,39.69,37.09,37.19,1245184,524288,32,6,2432,12971,77824
0,0,2,1,0,0,0,1,0,0,0,0,0,0,81788928,40894464,0,10223616,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,39.95,37.25,38.62,1277952,262144,32,6,2496,13312,79872
0,0,2,1,0,0,0,1,0,0,0,0,0,0,83886080,41943040,0,10485760,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,40.90,38.54,39.31,1310720,2097152,32,6,2560,13654,81920
0,0,2,1,0,0,0,1,0,0,0,0,0,0,85983232,42991616,0,10747904,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,43.04,39.79,39.88,1343488,262144,32,6,2624,13995,83968
0,0,2,1,0,0,0,1,0,0,0,0,0,0,88080384,44040192,0,11010048,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,44.46,40.22,41.02,1376256,524288,32,6,2688,14336,86016
0,0,2,1,0,0,0,1,0,0,0,0,0,0,90177536,45088768,0,11272192,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,46.02,41.91,44.30,1409024,262144,32,6,2752,14678,88064
0,0,2,1,0,0,0,1,0,0,0,0,0,0,92274688,46137344,0,11534336,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,46.19,43.04,42.57,1441792,1048576,32,6,2816,15019,90112
0,0,2,1,0,0,0,1,0,0,0,0,0,0,94371840,47185920,0,11796480,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,48.51,45.05,43.42,1474560,262144,32,6,2880,15360,92160
0,0,2,1,0,0,0,1,0,0,0,0,0,0,96468992,48234496,0,12058624,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,49.29,45.45,43.29,1507328,524288,32,6,2944,15702,94208
0,0,2,1,0,0,0,1,0,0,0,0,0,0,98566144,49283072,0,12320768,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,50.87,46.30,46.03,1540096,262144,32,6,3008,16043,96256
0,0,2,1,0,0,0,1,0,0,0,0,0,0,100663296,50331648,0,12582912,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,48.98,47.32,46.95,1572864,4194304,32,6,3072,16384,98304
0,0,2,1,0,0,0,1,0,0,0,0,0,0,102760448,51380224,0,12845056,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,51.90,47.53,47.40,1605632,262144,32,6,3136,16726,100352
0,0,2,1,0,0,0,1,0,0,0,0,0,0,104857600,52428800,0,13107200,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,52.26,48.19,49.49,1638400,524288,32,6,3200,17067,102400
0,0,2,1,0,0,0,1,0,0,0,0,0,0,106954752,53477376,0,13369344,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,54.08,50.45,51.68,1671168,262144,32,6,3264,17408,104448
0,0,2,1,0,0,0,1,0,0,0,0,0,0,109051904,54525952,0,13631488,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,54.26,51.57,50.99,1703936,1048576,32,6,3328,17750,106496
0,0,2,1,0,0,0,1,0,0,0,0,0,0,111149056,55574528,0,13893632,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,55.94,54.13,51.26,1736704,262144,32,6,3392,18091,108544
0,0,2,1,0,0,0,1,0,0,0,0,0,0,113246208,56623104,0,14155776,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,57.70,54.56,53.37,1769472,524288,32,6,3456,18432,110592
0,0,2,1,0,0,0,1,0,0,0,0,0,0,115343360,57671680,0,14417920,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,58.25,55.74,53.30,1802240,262144,32,6,3520,18774,112640
0,0,2,1,0,0,0,1,0,0,0,0,0,0,117440512,58720256,0,14680064,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,59.47,56.30,54.21,1835008,2097152,32,6,3584,19115,114688
0,0,2,1,0,0,0,1,0,0,0,0,0,0,119537664,59768832,0,14942208,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,59.45,58.16,55.44,1867776,262144,32,6,3648,19456,116736
0,0,2,1,0,0,0,1,0,0,0,0,0,0,121634816,60817408,0,15204352,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,59.12,57.83,56.02,1900544,524288,32,6,3712,19798,118784
0,0,2,1,0,0,0,1,0,0,0,0,0,0,123731968,61865984,0,15466496,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,59.75,58.42,59.73,1933312,262144,32,6,3776,20139,120832
0,0,2,1,0,0,0,1,0,0,0,0,0,0,125829120,62914560,0,15728640,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,62.05,60.33,58.47,1966080,1048576,32,6,3840,20480,122880
0,0,2,1,0,0,0,1,0,0,0,0,0,0,127926272,63963136,0,15990784,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,62.52,60.11,60.71,1998848,262144,32,6,3904,20822,124928
0,0,2,1,0,0,0,1,0,0,0,0,0,0,130023424,65011712,0,16252928,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,63.20,61.27,60.66,2031616,524288,32,6,3968,21163,126976
0,0,2,1,0,0,0,1,0,0,0,0,0,0,132120576,66060288,0,16515072,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,65.91,61.22,61.32,2064384,262144,32,6,4032,21504,129024
0,0,2,1,0,0,0,1,0,0,0,0,0,0,134217728,67108864,0,16777216,1,1,128,1,1,0,0.125,2,0,0.5,0,0,1,0,70.87,66.29,61.96,2097152,16777216,32,6,4096,21846,131072
1,1.00,64.00,1.00,0.00,0.00,0.00,128.00,0.00,0.00,1.00,0.00,0.00,0.00,16384.00,256.00,0.00,64.00,1.00,1.00,64.00,1.00,1.00,64.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,63,1.63,1.77,1.11,1024,64,32,6,1,1,1
1,1.00,128.00,1.00,0.00,0.00,0.00,256.00,0.00,0.00,1.00,0.00,0.00,0.00,65536.00,512.00,0.00,128.00,1.00,1.00,64.00,1.00,1.00,128.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,127,1.82,1.83,1.60,4096,128,32,6,1,1,2
1,1.00,192.00,1.00,0.00,0.00,0.00,384.00,0.00,0.00,1.00,0.00,0.00,0.00,147456.00,768.00,0.00,192.00,1.00,1.00,64.00,1.00,1.00,192.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,191,1.59,1.75,1.42,9216,64,32,6,1,1,3
1,1.00,256.00,1.00,0.00,0.00,0.00,512.00,0.00,0.00,1.00,0.00,0.00,0.00,262144.00,1024.00,0.00,256.00,1.00,1.00,64.00,1.00,1.00,256.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,255,1.96,2.03,1.70,16384,256,32,6,1,1,4
1,1.00,320.00,1.00,0.00,0.00,0.00,640.00,0.00,0.00,1.00,0.00,0.00,0.00,409600.00,1280.00,0.00,320.00,1.00,1.00,64.00,1.00,1.00,320.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,319,1.96,2.31,1.55,25600,64,32,6,1,1,5
1,1.00,384.00,1.00,0.00,0.00,0.00,768.00,0.00,0.00,1.00,0.00,0.00,0.00,589824.00,1536.00,0.00,384.00,1.00,1.00,64.00,1.00,1.00,384.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,383,2.23,2.54,1.78,36864,128,32,6,1,1,6
1,1.00,448.00,1.00,0.00,0.00,0.00,896.00,0.00,0.00,1.00,0.00,0.00,0.00,802816.00,1792.00,0.00,448.00,1.00,1.00,64.00,1.00,1.00,448.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,447,2.41,2.36,1.45,50176,64,32,6,1,2,7
1,1.00,512.00,1.00,0.00,0.00,0.00,1024.00,0.00,0.00,1.00,0.00,0.00,0.00,1048576.00,2048.00,0.00,512.00,1.00,1.00,64.00,1.00,1.00,512.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,511,2.63,2.54,1.97,65536,512,32,6,1,2,8
1,1.00,576.00,1.00,0.00,0.00,0.00,1152.00,0.00,0.00,1.00,0.00,0.00,0.00,1327104.00,2304.00,0.00,576.00,1.00,1.00,64.00,1.00,1.00,576.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,575,2.57,2.71,1.72,82944,64,32,6,1,2,9
1,1.00,640.00,1.00,0.00,0.00,0.00,1280.00,0.00,0.00,1.00,0.00,0.00,0.00,1638400.00,2560.00,0.00,640.00,1.00,1.00,64.00,1.00,1.00,640.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,639,2.86,2.60,2.03,102400,128,32,6,1,2,10
1,1.00,704.00,1.00,0.00,0.00,0.00,1408.00,0.00,0.00,1.00,0.00,0.00,0.00,1982464.00,2816.00,0.00,704.00,1.00,1.00,64.00,1.00,1.00,704.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,703,2.87,2.99,1.78,123904,64,32,6,1,2,11
1,1.00,768.00,1.00,0.00,0.00,0.00,1536.00,0.00,0.00,1.00,0.00,0.00,0.00,2359296.00,3072.00,0.00,768.00,1.00,1.00,64.00,1.00,1.00,768.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,767,3.07,2.98,2.30,147456,256,32,6,1,2,12
1,1.00,832.00,1.00,0.00,0.00,0.00,1664.00,0.00,0.00,1.00,0.00,0.00,0.00,2768896.00,3328.00,0.00,832.00,1.00,1.00,64.00,1.00,1.00,832.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,831,2.94,3.25,2.25,173056,64,32,6,1,3,13
1,1.00,896.00,1.00,0.00,0.00,0.00,1792.00,0.00,0.00,1.00,0.00,0.00,0.00,3211264.00,3584.00,0.00,896.00,1.00,1.00,64.00,1.00,1.00,896.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,895,3.00,3.24,2.27,200704,128,32,6,1,3,14
1,1.00,960.00,1.00,0.00,0.00,0.00,1920.00,0.00,0.00,1.00,0.00,0.00,0.00,3686400.00,3840.00,0.00,960.00,1.00,1.00,64.00,1.00,1.00,960.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,959,3.34,3.27,2.56,230400,64,32,6,1,3,15
1,1.00,1024.00,1.00,0.00,0.00,0.00,2048.00,0.00,0.00,1.00,0.00,0.00,0.00,4194304.00,4096.00,0.00,1024.00,1.00,1.00,64.00,1.00,1.00,1024.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,1023,3.40,3.52,10.75,4194304,1024,32,6,1,3,16
1,1.00,1088.00,1.00,0.00,0.00,0.00,2176.00,0.00,0.00,1.00,0.00,0.00,0.00,4734976.00,4352.00,0.00,1088.00,1.00,1.00,64.00,1.00,1.00,1088.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,1087,3.48,3.74,3.96,295936,64,32,6,1,3,17
1,1.00,1152.00,1.00,0.00,0.00,0.00,2304.00,0.00,0.00,1.00,0.00,0.00,0.00,5308416.00,4608.00,0.00,1152.00,1.00,1.00,64.00,1.00,1.00,1152.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,1151,3.67,3.92,4.81,331776,128,32,6,1,3,18
1,1.00,1216.00,1.00,0.00,0.00,0.00,2432.00,0.00,0.00,1.00,0.00,0.00,0.00,5914624.00,4864.00,0.00,1216.00,1.00,1.00,64.00,1.00,1.00,1216.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,1215,3.72,3.98,5.47,369664,64,32,6,1,4,19
1,1.00,1280.00,1.00,0.00,0.00,0.00,2560.00,0.00,0.00,1.00,0.00,0.00,0.00,6553600.00,5120.00,0.00,1280.00,1.00,1.00,64.00,1.00,1.00,1280.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,1279,3.93,4.13,5.93,409600,256,32,6,1,4,20
1,1.00,1344.00,1.00,0.00,0.00,0.00,2688.00,0.00,0.00,1.00,0.00,0.00,0.00,7225344.00,5376.00,0.00,1344.00,1.00,1.00,64.00,1.00,1.00,1344.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,1343,4.18,4.19,6.23,451584,64,32,6,1,4,21
1,1.00,1408.00,1.00,0.00,0.00,0.00,2816.00,0.00,0.00,1.00,0.00,0.00,0.00,7929856.00,5632.00,0.00,1408.00,1.00,1.00,64.00,1.00,1.00,1408.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,1407,4.42,4.71,6.77,495616,128,32,6,1,4,22
1,1.00,1472.00,1.00,0.00,0.00,0.00,2944.00,0.00,0.00,1.00,0.00,0.00,0.00,8667136.00,5888.00,0.00,1472.00,1.00,1.00,64.00,1.00,1.00,1472.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,1471,4.49,4.51,7.15,541696,64,32,6,1,4,23
1,1.00,1536.00,1.00,0.00,0.00,0.00,3072.00,0.00,0.00,1.00,0.00,0.00,0.00,9437184.00,6144.00,0.00,1536.00,1.00,1.00,64.00,1.00,1.00,1536.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,1535,4.73,4.88,20.21,9437184,512,32,6,1,4,24
1,1.00,1600.00,1.00,0.00,0.00,0.00,3200.00,0.00,0.00,1.00,0.00,0.00,0.00,10240000.00,6400.00,0.00,1600.00,1.00,1.00,64.00,1.00,1.00,1600.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,1599,4.86,5.08,8.00,640000,64,32,6,1,5,25
1,1.00,1664.00,1.00,0.00,0.00,0.00,3328.00,0.00,0.00,1.00,0.00,0.00,0.00,11075584.00,6656.00,0.00,1664.00,1.00,1.00,64.00,1.00,1.00,1664.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,1663,5.11,5.33,8.84,692224,128,32,6,1,5,26
1,1.00,1728.00,1.00,0.00,0.00,0.00,3456.00,0.00,0.00,1.00,0.00,0.00,0.00,11943936.00,6912.00,0.00,1728.00,1.00,1.00,64.00,1.00,1.00,1728.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,1727,5.37,5.63,9.28,746496,64,32,6,1,5,27
1,1.00,1792.00,1.00,0.00,0.00,0.00,3584.00,0.00,0.00,1.00,0.00,0.00,0.00,12845056.00,7168.00,0.00,1792.00,1.00,1.00,64.00,1.00,1.00,1792.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,1791,5.62,5.92,9.78,802816,256,32,6,1,5,28
1,1.00,1856.00,1.00,0.00,0.00,0.00,3712.00,0.00,0.00,1.00,0.00,0.00,0.00,13778944.00,7424.00,0.00,1856.00,1.00,1.00,64.00,1.00,1.00,1856.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,1855,5.86,6.08,10.20,861184,64,32,6,1,5,29
1,1.00,1920.00,1.00,0.00,0.00,0.00,3840.00,0.00,0.00,1.00,0.00,0.00,0.00,14745600.00,7680.00,0.00,1920.00,1.00,1.00,64.00,1.00,1.00,1920.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,1919,6.18,6.58,11.13,921600,128,32,6,1,5,30
1,1.00,1984.00,1.00,0.00,0.00,0.00,3968.00,0.00,0.00,1.00,0.00,0.00,0.00,15745024.00,7936.00,0.00,1984.00,1.00,1.00,64.00,1.00,1.00,1984.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,1983,6.32,6.48,11.62,984064,64,32,6,1,6,31
1,1.00,2048.00,1.00,0.00,0.00,0.00,4096.00,0.00,0.00,1.00,0.00,0.00,0.00,16777216.00,8192.00,0.00,2048.00,1.00,1.00,64.00,1.00,1.00,2048.00,0.0625,1.00,0.00,1.00,0.00,0.00,1.00,2047,6.62,7.07,47.76,16777216,2048,32,6,1,6,32
2,1.00,64.00,1.00,0.00,0.00,0.00,128.00,0.00,0.00,1.00,0.00,0.00,0.00,16384.00,256.00,0.00,64.00,1.00,1.00,64.00,1.00,1.00,64.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,1.59,1.68,1.20,256,64,32,6,1,1,1
2,1.00,128.00,1.00,0.00,0.00,0.00,256.00,0.00,0.00,1.00,0.00,0.00,0.00,65536.00,512.00,0.00,128.00,1.00,1.00,64.00,1.00,1.00,128.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,1.53,1.95,1.62,1024,128,32,6,1,1,2
2,1.00,192.00,1.00,0.00,0.00,0.00,384.00,0.00,0.00,1.00,0.00,0.00,0.00,147456.00,768.00,0.00,192.00,1.00,1.00,64.00,1.00,1.00,192.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,1.56,1.77,1.47,2304,64,32,6,1,1,3
2,1.00,256.00,1.00,0.00,0.00,0.00,512.00,0.00,0.00,1.00,0.00,0.00,0.00,262144.00,1024.00,0.00,256.00,1.00,1.00,64.00,1.00,1.00,256.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,1.62,1.89,1.51,4096,256,32,6,1,1,4
2,1.00,320.00,1.00,0.00,0.00,0.00,640.00,0.00,0.00,1.00,0.00,0.00,0.00,409600.00,1280.00,0.00,320.00,1.00,1.00,64.00,1.00,1.00,320.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,1.58,2.06,1.54,6400,64,32,6,1,1,5
2,1.00,384.00,1.00,0.00,0.00,0.00,768.00,0.00,0.00,1.00,0.00,0.00,0.00,589824.00,1536.00,0.00,384.00,1.00,1.00,64.00,1.00,1.00,384.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,1.60,2.12,1.52,9216,128,32,6,1,1,6
2,1.00,448.00,1.00,0.00,0.00,0.00,896.00,0.00,0.00,1.00,0.00,0.00,0.00,802816.00,1792.00,0.00,448.00,1.00,1.00,64.00,1.00,1.00,448.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,1.73,2.58,1.58,12544,64,32,6,1,2,7
2,1.00,512.00,1.00,0.00,0.00,0.00,1024.00,0.00,0.00,1.00,0.00,0.00,0.00,1048576.00,2048.00,0.00,512.00,1.00,1.00,64.00,1.00,1.00,512.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,1.83,2.52,1.74,16384,512,32,6,1,2,8
2,1.00,576.00,1.00,0.00,0.00,0.00,1152.00,0.00,0.00,1.00,0.00,0.00,0.00,1327104.00,2304.00,0.00,576.00,1.00,1.00,64.00,1.00,1.00,576.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,2.17,2.41,1.81,20736,64,32,6,1,2,9
2,1.00,640.00,1.00,0.00,0.00,0.00,1280.00,0.00,0.00,1.00,0.00,0.00,0.00,1638400.00,2560.00,0.00,640.00,1.00,1.00,64.00,1.00,1.00,640.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,2.16,3.10,2.06,25600,128,32,6,1,2,10
2,1.00,704.00,1.00,0.00,0.00,0.00,1408.00,0.00,0.00,1.00,0.00,0.00,0.00,1982464.00,2816.00,0.00,704.00,1.00,1.00,64.00,1.00,1.00,704.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,2.45,3.07,2.03,30976,64,32,6,1,2,11
